row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260428_CVOL_Group_01_11A.mzML Peak area,20260428_CVOL_Group_01_11B.mzML Peak area,20260428_CVOL_Group_01_11C.mzML Peak area,20260428_CVOL_Group_01_11D.mzML Peak area,20260428_CVOL_Group_01_4A.mzML Peak area,20260428_CVOL_Group_01_4B.mzML Peak area,20260428_CVOL_Group_01_4C.mzML Peak area,20260428_CVOL_Group_01_4D.mzML Peak area,20260428_CVOL_Group_01_8A.mzML Peak area,20260428_CVOL_Group_01_8B.mzML Peak area,20260428_CVOL_Group_01_8C.mzML Peak area,20260428_CVOL_Group_01_8D.mzML Peak area,20260428_CVOL_Group_01_QC_01.mzML Peak area,20260428_CVOL_Group_01_QC_02.mzML Peak area,20260428_CVOL_Group_01_QC_03.mzML Peak area,20260428_CVOL_Group_01_QC_04.mzML Peak area,20260428_CVOL_Group_01_QC_05.mzML Peak area,20260428_CVOL_Group_01_QC_06.mzML Peak area,20260428_CVOL_Group_01_WT_A.mzML Peak area,20260428_CVOL_Group_01_WT_B.mzML Peak area,20260428_CVOL_Group_01_WT_C.mzML Peak area,20260428_CVOL_Group_01_WT_D.mzML Peak area,20260428_CVOL_Group_01_blank.mzML Peak area,Unnamed: 36
972,161.17827795106408,9.282402,height,,,,,,,,,,,0.0,282627.44,263413.16,266394.28,314972.16,0.0,0.0,238679.9,237132.61,0.0,0.0,312148.25,0.0,0.0,0.0,0.0,266102.7,310987.16,0.0,278824.22,308036.9,309437.8,0.0,
973,210.15771060262117,9.207657,height,,,,,,,,,,,1508668.2,627030.2,908007.3,778935.3,0.0,0.0,0.0,0.0,593216.06,1099143.8,1253282.8,792616.7,1147159.2,1064193.4,866462.6,651830.94,260663.97,0.0,911321.7,293180.25,505568.03,673308.25,0.0,
974,188.17574657836457,9.24575,height,,,,,,,,,,,30629482.0,16845270.0,19678600.0,19158806.0,767527.7,623591.2,676367.94,709056.8,13063104.0,26917858.0,26746394.0,24534756.0,11307801.0,12012109.0,11085411.0,9889824.0,5992284.0,4339721.0,19907478.0,7502556.0,13776321.0,22405824.0,0.0,
975,131.12922890069203,9.202873,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,470571.62,0.0,0.0,1263294.0,0.0,267754.06,659987.44,726267.3,589549.3,444118.6,236051.4,229457.25,0.0,0.0,0.0,0.0,491620.62,
976,231.2179018906704,9.30804,height,,,,,,,,,,,0.0,306208.06,250359.98,271129.38,374231.6,275267.88,0.0,247797.56,281300.06,0.0,0.0,373761.44,0.0,0.0,0.0,0.0,276440.16,349651.78,0.0,261790.45,0.0,365477.97,0.0,
977,133.09723685677972,9.271794,height,,,,,,,,,,,0.0,0.0,0.0,0.0,378180.56,352650.5,531645.3,333332.84,0.0,251105.77,0.0,500740.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
978,174.19632218533678,9.28863,height,,,,,,,,,,,408488.6,626647.2,530865.9,535527.2,1212780.4,927001.3,820053.75,975116.44,501248.22,393086.12,564599.2,597735.0,0.0,0.0,293940.34,443168.72,542713.7,575500.4,378493.25,482501.5,497621.5,723131.4,0.0,
979,275.2077806535751,9.315321,height,,,,,,,,,,,0.0,0.0,0.0,0.0,421125.6,703317.3,326197.62,454912.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
980,1167.4039100489465,9.315885,height,,,,,,,,,,,0.0,0.0,0.0,0.0,982065.44,610806.56,996546.3,845393.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
981,573.2148170078099,9.31707,height,,,,,,,,,,,0.0,0.0,0.0,0.0,2288543.8,1476767.4,2282799.0,1858399.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
982,1145.422033411514,9.322293,height,,,,,,,,,,,0.0,0.0,0.0,0.0,4281853.0,2430030.0,3916275.8,3266502.5,0.0,0.0,0.0,0.0,249346.83,268598.0,281763.62,252213.94,231654.84,226391.7,0.0,0.0,0.0,0.0,0.0,
983,147.11272879251464,9.315313,height,,,,,,,,,,,0.0,0.0,0.0,0.0,390067.94,249422.33,429633.1,356053.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
984,1146.4250358441943,9.317641,height,,,,,,,,,,,0.0,0.0,0.0,0.0,2214705.2,1325426.0,2076062.0,1845430.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
985,1147.4276617721002,9.317641,height,,,,,,,,,,,0.0,0.0,0.0,0.0,749804.9,452919.25,695464.2,615879.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
986,161.1782753845284,9.306588,height,,,,,,,,,,,0.0,287792.97,263413.16,268989.56,295841.47,0.0,0.0,250804.39,260611.69,0.0,0.0,333529.2,0.0,0.0,0.0,0.0,266102.7,310987.16,0.0,278824.22,285724.5,309437.8,0.0,
987,1032.3744060994993,9.399966,height,,,,,,,,,,,0.0,0.0,0.0,0.0,3306654.0,1471229.2,3419814.2,2163181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
988,182.12638834412647,9.400516,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411596.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
989,1054.3561411344067,9.401847,height,,,,,,,,,,,0.0,0.0,0.0,0.0,729379.56,328893.38,749030.44,493601.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
990,1076.3380134004012,9.404784,height,,,,,,,,,,,0.0,0.0,0.0,0.0,291016.28,0.0,303669.28,229846.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
991,174.160117654077,9.433755,height,,,,,,,,,,,23742828.0,12634517.0,14520156.0,12945805.0,1245522.9,988861.56,1069050.1,1133702.6,15915835.0,19723552.0,16422059.0,16577207.0,8749549.0,9940295.0,9199262.0,8131405.0,5504150.5,4407918.0,16339451.0,7974855.0,12754500.0,18727566.0,0.0,
992,202.15504727661065,9.447837,height,,,,,,,,,,,370039.66,250109.62,292747.16,268724.25,0.0,0.0,0.0,0.0,0.0,371419.88,367457.75,365735.44,0.0,210605.97,0.0,0.0,0.0,0.0,254469.64,0.0,223612.45,294710.5,0.0,
993,156.1496620794725,9.449993,height,,,,,,,,,,,3440512.2,1854128.0,2007629.9,1944859.0,0.0,0.0,0.0,0.0,2305066.5,2982756.0,2330048.8,2431220.8,1349341.1,1464767.1,1375588.4,1184794.8,770412.4,677066.44,2481368.0,1175648.2,1826167.1,2822432.5,0.0,
994,157.1336984786827,9.443168,height,,,,,,,,,,,6024012.0,3085426.2,3399745.8,3232071.8,242837.69,217831.34,243680.02,235766.33,3828527.5,5026512.0,3778385.0,4127897.0,2279547.2,2474478.2,2301276.8,1940337.4,1248813.1,1098075.0,4140617.5,1929016.1,3073558.2,4685873.5,0.0,
995,157.15266864465357,9.44721,height,,,,,,,,,,,297177.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261625.27,0.0,226888.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254730.84,0.0,
996,174.1601227639098,9.4478035,height,,,,,,,,,,,25066920.0,13151629.0,15066740.0,13489054.0,1073528.2,978911.4,1050200.9,955286.8,15915835.0,20289270.0,16422059.0,17109070.0,9272808.0,10035750.0,9392797.0,8147177.5,5453692.5,4540808.0,16339451.0,8257945.5,13356333.0,18727566.0,0.0,
997,654.2412947531151,9.520323,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1444398.6,824070.7,1488878.5,1062445.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
998,1307.475126116411,9.526215,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1050920.5,580699.75,1000153.0,773135.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
999,204.1706996859113,9.540683,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545239.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1000,208.0870143290225,9.672919,height,,,,,,,,,,,485670.47,331643.16,348103.9,469140.34,0.0,328959.44,0.0,277151.2,429625.47,307643.25,272302.06,374917.28,0.0,0.0,0.0,0.0,484666.8,533288.6,628238.06,557804.06,446571.8,353634.56,0.0,
1001,133.13362633929984,9.647318,height,,,,,,,,,,,236500.84,268340.94,258034.53,0.0,0.0,0.0,0.0,0.0,0.0,851177.6,279202.5,325453.06,233050.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1002,161.17825489256276,9.681581,height,,,,,,,,,,,0.0,262132.55,0.0,242803.5,286475.66,0.0,269197.5,0.0,236290.95,0.0,0.0,259014.95,0.0,0.0,0.0,0.0,241767.38,297829.66,0.0,265616.44,252685.25,276459.22,0.0,
1003,1032.374412622364,9.696875,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1986469.6,844359.56,2004826.9,1327488.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1004,1054.3560885989075,9.698062,height,,,,,,,,,,,0.0,0.0,0.0,0.0,419366.22,0.0,437657.66,321656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1005,145.13364106872783,9.73417,height,,,,,,,,,,,305913.6,281671.0,327846.56,266156.9,0.0,0.0,0.0,0.0,242180.5,368111.47,270949.34,361711.97,0.0,260158.25,0.0,0.0,0.0,0.0,311855.53,0.0,283428.84,283756.47,0.0,
1006,1307.4751968316891,9.790549,height,,,,,,,,,,,0.0,0.0,0.0,0.0,524064.53,337616.84,587553.3,447886.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1007,654.2412972257052,9.785177,height,,,,,,,,,,,0.0,0.0,0.0,0.0,402242.03,345797.0,354190.9,332863.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1008,231.21789516438488,9.854287,height,,,,,,,,,,,227032.33,0.0,303651.1,0.0,744755.0,575066.5,284482.84,448058.72,212958.53,214381.11,0.0,388913.62,0.0,0.0,0.0,0.0,351864.47,348112.3,342816.53,484781.16,291837.56,252129.45,0.0,
1009,161.17823682541757,9.853819,height,,,,,,,,,,,0.0,331876.06,291097.28,275675.97,383157.84,250579.45,269197.5,329397.72,286347.16,0.0,0.0,307628.0,0.0,0.0,0.0,0.0,382559.62,452579.06,0.0,294681.56,310109.47,353044.6,0.0,
1010,751.5542453723054,9.846424,height,,,,,,,,,,,0.0,0.0,0.0,0.0,356920.22,365263.47,382108.3,313325.4,0.0,220334.06,0.0,0.0,352805.56,355211.0,348103.47,290309.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1011,1216.4613375728777,9.846783,height,,,,,,,,,,,0.0,0.0,0.0,0.0,412304.25,330191.4,368551.16,389255.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1012,608.7333911326066,9.866015,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1203942.6,1201704.5,1350996.9,1339568.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1013,174.19626163842528,9.884512,height,,,,,,,,,,,509956.16,758604.94,660021.44,599382.8,1379599.9,1092558.0,866598.5,1001345.5,651515.1,421075.25,594012.3,717286.44,0.0,0.0,395021.2,564099.94,827341.25,998179.5,575313.2,778877.56,673507.2,872207.25,0.0,
1014,208.08701348730568,9.912196,height,,,,,,,,,,,661029.6,496467.84,510277.4,628964.9,0.0,347874.56,0.0,331034.28,555956.9,376657.38,377566.0,514795.84,0.0,0.0,0.0,0.0,657120.1,799899.6,697888.3,682673.44,608829.4,481827.78,0.0,
1015,231.21789765208607,9.891678,height,,,,,,,,,,,237591.28,0.0,307390.28,0.0,756225.1,575066.5,277958.2,441005.7,232491.19,0.0,0.0,388913.62,0.0,0.0,0.0,0.0,317799.22,361541.56,342816.53,510592.28,317242.44,252129.45,0.0,
1016,161.1782373329911,9.872016,height,,,,,,,,,,,0.0,338766.4,291097.28,275675.97,378565.03,250579.45,0.0,315792.53,286347.16,0.0,0.0,359685.7,0.0,0.0,0.0,0.0,388082.78,445236.56,0.0,290282.66,296782.84,326348.66,0.0,
1017,1194.4271851315257,9.91659,height,,,,,,,,,,,0.0,0.0,0.0,0.0,621208.7,315316.06,663290.9,393694.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1018,129.1387406824427,9.907688,height,,,,,,,,,,,1038841.8,1134372.0,933404.2,1309017.1,865199.25,1003465.6,612492.7,1402932.1,1064406.4,648239.4,645598.06,1458170.9,0.0,0.0,0.0,399427.03,1594946.4,2158968.8,930180.44,1409868.4,1299570.2,1175124.9,0.0,
1019,208.08701630112355,10.007467,height,,,,,,,,,,,665891.1,500322.8,523255.38,628964.9,289541.34,408871.34,0.0,450946.62,555956.9,416197.5,388304.97,572631.0,0.0,0.0,0.0,0.0,669244.25,799899.6,718329.4,686071.2,581455.0,483417.53,0.0,
1020,143.15436132196754,9.997561,height,,,,,,,,,,,551425.44,917486.8,852415.5,861194.44,1125344.0,739303.2,754224.6,940592.2,883695.94,382197.44,619667.5,903735.6,0.0,0.0,378895.8,603556.3,1090794.0,1304314.9,497662.88,1054123.0,952261.0,1087331.9,0.0,
1021,608.7333940070336,10.105648,height,,,,,,,,,,,0.0,0.0,0.0,0.0,979922.6,857725.2,1087192.6,1023721.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1022,1194.4271840744132,10.194245,height,,,,,,,,,,,0.0,0.0,0.0,0.0,384046.44,0.0,382342.84,234804.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1023,231.21790164937,10.198408,height,,,,,,,,,,,240654.83,0.0,321322.56,0.0,974959.75,636636.94,0.0,509148.62,0.0,264878.78,0.0,501417.16,0.0,0.0,0.0,0.0,322873.06,336836.34,446352.2,679659.75,345083.84,217600.36,0.0,
1024,208.08701446475015,10.188075,height,,,,,,,,,,,663976.0,541412.44,530405.7,643207.94,250213.92,390896.62,0.0,421439.1,603880.25,426253.8,386377.9,728688.75,0.0,0.0,0.0,252341.38,642065.5,913483.4,692813.56,855170.4,637086.25,481507.84,0.0,
1025,146.16517963254037,10.18713,height,,,,,,,,,,,7580528.5,10076762.0,8268565.5,11157457.0,7870234.0,7801150.5,5612023.0,10807723.0,9476553.0,5087183.5,5482895.5,12049058.0,0.0,0.0,688587.25,3568461.2,11885483.0,15249577.0,7458178.5,13337888.0,11517144.0,10244165.0,0.0,
1026,174.1963854726605,10.226232,height,,,,,,,,,,,504578.1,487780.72,615647.56,462429.1,2743055.5,1127522.2,862614.94,815006.6,468058.5,510499.8,438659.9,706625.94,0.0,0.0,376259.06,473451.44,635391.9,734639.56,843287.8,1167717.6,626623.9,615181.9,0.0,
1027,222.1026281987357,10.259518,height,,,,,,,,,,,375640.78,376611.28,440438.1,428255.1,0.0,0.0,0.0,0.0,452059.16,0.0,252974.94,378725.5,0.0,0.0,0.0,0.0,427644.25,477523.72,354548.53,466561.0,401951.12,357525.22,0.0,
1028,427.06325449446393,10.272678,height,,,,,,,,,,,0.0,0.0,0.0,0.0,304287.4,384112.38,350254.28,428892.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1029,552.2096036332505,10.303395,height,,,,,,,,,,,0.0,0.0,0.0,0.0,4409805.5,2548474.8,4592889.5,3093197.2,0.0,0.0,0.0,0.0,278290.62,254923.6,268847.25,251674.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1030,370.0397898725942,10.358854,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1786167.6,1631382.5,1935510.5,1844939.4,0.0,0.0,0.0,0.0,660969.94,652485.2,512294.88,400853.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1031,516.9685186446842,10.346668,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1024839.75,807105.06,944477.2,971581.9,0.0,0.0,0.0,0.0,435974.03,527566.5,460445.5,327026.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1032,373.031665159766,10.353818,height,,,,,,,,,,,0.0,0.0,0.0,0.0,938089.75,819229.6,1053491.1,817808.3,0.0,0.0,0.0,0.0,312079.6,339862.56,293038.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1033,575.0580502970062,10.354793,height,,,,,,,,,,,0.0,0.0,0.0,0.0,3099246.8,2432132.0,3118905.0,2751846.0,0.0,0.0,0.0,0.0,307499.38,354041.94,311053.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1034,264.1014040976576,10.327224,height,,,,,,,,,,,0.0,330715.56,278123.25,290494.94,0.0,0.0,0.0,0.0,314868.34,0.0,0.0,327952.75,0.0,0.0,0.0,0.0,326637.34,402535.66,0.0,339853.9,316044.66,312281.8,0.0,
1035,262.10605357294554,10.32585,height,,,,,,,,,,,439114.22,790431.06,688274.06,727892.94,464761.34,390140.06,305739.16,487492.62,821261.8,0.0,412322.53,883013.2,0.0,0.0,247620.42,384418.22,835188.2,1006281.94,389015.22,863570.25,787272.9,778784.7,0.0,
1036,372.034912760176,10.336956,height,,,,,,,,,,,0.0,0.0,0.0,0.0,660266.25,571058.7,694297.0,558068.4,0.0,0.0,0.0,0.0,0.0,233366.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1037,266.12042282394526,10.364637,height,,,,,,,,,,,0.0,0.0,0.0,0.0,3562903.2,3063745.5,4335437.0,3045138.2,0.0,0.0,0.0,0.0,940497.9,860115.6,617725.3,444327.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1038,161.0217496870838,10.336146,height,,,,,,,,,,,0.0,0.0,0.0,0.0,741783.4,599045.3,831988.2,605072.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1039,573.0623642431632,10.354793,height,,,,,,,,,,,0.0,0.0,0.0,0.0,2836450.8,2149094.0,2789430.8,2531986.2,0.0,0.0,0.0,0.0,281974.7,305018.38,277682.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1040,248.09034682309937,10.343812,height,,,,,,,,,,,359302.4,573836.56,430992.22,566380.56,832052.8,738930.4,604228.1,1150116.8,525798.06,0.0,253253.8,711762.0,0.0,0.0,0.0,319637.7,1053772.2,1459362.4,333817.22,752014.94,581470.4,483303.44,0.0,
1041,287.09884497687824,10.3469925,height,,,,,,,,,,,0.0,0.0,0.0,0.0,572944.7,488300.1,585063.1,509324.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1042,143.15435644942156,10.33952,height,,,,,,,,,,,501772.88,758926.2,685044.0,858118.8,1596138.4,948935.44,1010756.06,1379501.9,851137.4,0.0,508740.84,765088.94,0.0,0.0,366886.7,591152.6,935177.6,1131045.9,386642.34,886407.06,837574.06,864898.8,0.0,
1043,161.18386969132584,10.340953,height,,,,,,,,,,,1244900.8,1866088.0,1621914.2,2092612.8,3858699.2,2340776.5,2425776.2,3073389.2,2015419.1,519639.1,1236319.2,1890749.0,0.0,0.0,861304.5,1409704.1,2245929.2,2858444.5,885411.5,2126321.8,1994082.8,2173927.2,0.0,
1044,313.1176647683684,10.370083,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1903282.9,1478607.1,1974456.4,1419219.1,0.0,0.0,0.0,0.0,452132.84,434845.94,324973.44,236521.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1045,146.16517623253117,10.36542,height,,,,,,,,,,,5271504.5,9000466.0,6643405.0,9963048.0,12793071.0,9590442.0,8556943.0,16729389.0,8019300.0,2477921.0,3875832.0,10707603.0,0.0,0.0,824644.75,3431608.0,11134314.0,15088351.0,4711905.0,11732014.0,9860859.0,8883398.0,0.0,
1046,229.00944734123004,10.36912,height,,,,,,,,,,,0.0,0.0,0.0,0.0,593017.44,627352.2,585130.5,592296.4,0.0,0.0,0.0,0.0,0.0,278507.2,252546.31,266035.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1047,207.0275153491721,10.364989,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1535726.5,1130729.0,1568450.9,1210433.4,0.0,0.0,0.0,0.0,395424.8,394564.1,351136.34,285991.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1048,369.0375532356391,10.373503,height,,,,,,,,,,,0.0,0.0,0.0,0.0,13777900.0,17054792.0,14690713.0,12534606.0,0.0,0.0,0.0,0.0,4790281.0,5008387.0,4116046.2,3227578.0,1216562.0,792709.7,0.0,0.0,0.0,0.0,0.0,
1049,269.10953953773395,10.3672085,height,,,,,,,,,,,0.0,0.0,0.0,0.0,2172861.2,1955495.8,2680487.2,1832426.0,0.0,0.0,0.0,0.0,536107.75,561493.6,398162.16,291630.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1050,160.18083522317943,10.348731,height,,,,,,,,,,,12925356.0,21449542.0,18110724.0,20459602.0,44430080.0,26696246.0,30310938.0,35774564.0,21880206.0,5778643.0,13943399.0,21722280.0,0.0,0.0,10194200.0,16441013.0,27060602.0,32072102.0,9903999.0,23417908.0,21002988.0,24208834.0,0.0,
1051,129.13874828603568,10.386029,height,,,,,,,,,,,582781.06,956227.44,725727.3,1058100.2,1384976.5,1034514.3,898865.75,1654042.4,900855.5,274481.53,429505.94,1221993.0,0.0,0.0,0.0,376125.2,1254765.9,1624539.6,531303.25,1291290.2,1097282.8,977632.0,0.0,
1052,268.1152715623667,10.36692,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1468826.9,1324976.9,1810182.0,1141308.1,0.0,0.0,0.0,0.0,366499.88,373698.06,243000.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1053,371.0335239515448,10.360648,height,,,,,,,,,,,0.0,0.0,0.0,0.0,4535135.5,3879266.5,4782807.5,4109741.2,0.0,0.0,0.0,0.0,1434058.6,1609818.2,1316000.9,930490.5,375773.62,0.0,0.0,0.0,0.0,0.0,0.0,
1054,367.0423080942549,10.364782,height,,,,,,,,,,,0.0,0.0,0.0,0.0,17863472.0,15638428.0,19651732.0,16252841.0,0.0,0.0,0.0,0.0,5838968.0,6569847.5,5370857.5,3831943.5,1594326.2,1083260.0,0.0,0.0,0.0,0.0,0.0,
1055,311.1223097618451,10.370391,height,,,,,,,,,,,0.0,0.0,0.0,0.0,4822789.0,3902437.0,5149428.5,3643730.8,0.0,0.0,0.0,0.0,1121067.5,1099695.8,768089.5,630447.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1056,174.196424357058,10.397798,height,,,,,,,,,,,389310.38,424806.22,621017.5,454995.03,3177296.2,2012706.8,1020479.3,1727190.8,447243.6,343934.03,281240.0,875138.06,0.0,0.0,365437.34,489274.53,808737.94,855781.4,780863.44,1443029.2,645893.0,549182.4,0.0,
1057,127.08431924790952,10.37079,height,,,,,,,,,,,0.0,0.0,0.0,0.0,479635.2,440260.16,637565.0,492238.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1058,265.1170277570882,10.372612,height,,,,,,,,,,,0.0,0.0,0.0,0.0,42218910.0,36110180.0,50155340.0,33547936.0,0.0,0.0,0.0,0.0,10489589.0,10376154.0,7537700.0,5430986.0,1455232.0,814794.6,0.0,0.0,0.0,0.0,0.0,
1059,316.0776550772284,10.386726,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331892.06,421620.03,0.0,0.0,0.0,0.0,0.0,
1060,541.1792941655937,10.401901,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383479.2,0.0,0.0,0.0,0.0,0.0,
1061,609.1667400436214,10.401901,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506151.94,0.0,0.0,0.0,0.0,0.0,
1062,230.00723251822149,10.4210615,height,,,,,,,,,,,0.0,0.0,0.0,0.0,690430.56,635675.9,762180.06,656298.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1063,574.0608127699302,10.4210615,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1819695.1,2142236.5,2244524.5,2405273.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1064,369.037705970214,10.408551,height,,,,,,,,,,,0.0,0.0,0.0,0.0,18162376.0,16075015.0,22131822.0,16613116.0,0.0,0.0,0.0,0.0,4387940.0,4995682.0,4158576.0,2901759.2,1311971.6,801032.75,0.0,0.0,0.0,0.0,0.0,
1065,515.9710697593277,10.4285555,height,,,,,,,,,,,0.0,0.0,0.0,0.0,760339.56,1005502.75,940376.8,962565.1,0.0,0.0,0.0,0.0,549524.56,583954.06,447615.6,461558.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1066,368.04030742621575,10.427004,height,,,,,,,,,,,0.0,0.0,0.0,0.0,8656719.0,9704789.0,11489568.0,9727002.0,0.0,0.0,0.0,0.0,1953779.5,2348649.2,1658738.9,1385851.5,555077.0,414456.8,0.0,0.0,0.0,0.0,0.0,
1067,370.037031840766,10.426466,height,,,,,,,,,,,0.0,0.0,0.0,0.0,3809954.2,4331070.0,5040736.5,4225716.5,0.0,0.0,0.0,0.0,796821.06,945610.56,681600.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1068,266.11457184172133,10.428875,height,,,,,,,,,,,0.0,0.0,0.0,0.0,10281484.0,9375149.0,13922818.0,9737444.0,0.0,0.0,0.0,0.0,834681.5,899372.75,704427.4,576428.25,298107.2,0.0,0.0,0.0,0.0,0.0,0.0,
1069,575.0583639232398,10.414859,height,,,,,,,,,,,0.0,0.0,0.0,0.0,7941075.0,6728336.5,8193043.0,8459434.0,0.0,0.0,0.0,0.0,307499.38,354041.94,311053.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1070,208.0253588510685,10.44371,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1243524.4,1019602.5,1248662.2,1101073.8,0.0,0.0,0.0,0.0,0.0,239001.69,233968.8,220689.25,230812.05,0.0,0.0,0.0,0.0,0.0,0.0,
