row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260424_CVOL_Group_01_11A.mzML Peak area,20260424_CVOL_Group_01_11B.mzML Peak area,20260424_CVOL_Group_01_11C.mzML Peak area,20260424_CVOL_Group_01_11D.mzML Peak area,20260424_CVOL_Group_01_4A.mzML Peak area,20260424_CVOL_Group_01_4B.mzML Peak area,20260424_CVOL_Group_01_4C.mzML Peak area,20260424_CVOL_Group_01_4D.mzML Peak area,20260424_CVOL_Group_01_8A.mzML Peak area,20260424_CVOL_Group_01_8B.mzML Peak area,20260424_CVOL_Group_01_8C.mzML Peak area,20260424_CVOL_Group_01_8D.mzML Peak area,20260424_CVOL_Group_01_QC_01.mzML Peak area,20260424_CVOL_Group_01_QC_02.mzML Peak area,20260424_CVOL_Group_01_QC_03.mzML Peak area,20260424_CVOL_Group_01_QC_04.mzML Peak area,20260424_CVOL_Group_01_QC_05.mzML Peak area,20260424_CVOL_Group_01_QC_06.mzML Peak area,20260424_CVOL_Group_01_WT_A.mzML Peak area,20260424_CVOL_Group_01_WT_B.mzML Peak area,20260424_CVOL_Group_01_WT_C.mzML Peak area,20260424_CVOL_Group_01_WT_D.mzML Peak area,20260424_CVOL_Group_01_blank.mzML Peak area,20260424_CVOL_bk_mapp_01.mzML Peak area,Unnamed: 37
942,308.2946172320013,9.480353,height,,,,,,,,,,,615007.8,656705.7,1029542.44,686652.94,154066.03,357759.03,291177.25,383291.84,600211.0,500261.12,251143.75,634342.56,482510.3,373189.12,415932.78,440323.62,627027.9,747004.8,419168.47,1066942.6,919059.5,279532.12,795177.56,0.0,
943,409.3716984389093,9.469152,height,,,,,,,,,,,309314.9,345180.34,348277.62,323427.44,327866.56,337279.2,369044.16,310439.47,318437.4,363589.88,339147.44,347127.38,350125.97,353570.78,294608.47,325984.12,376091.66,303286.72,301480.03,304464.12,313314.94,310038.78,366153.25,338641.6,
944,261.8948365211717,9.504062,height,,,,,,,,,,,263281.1,305145.56,301750.34,297881.25,276898.94,282866.9,276483.38,289954.56,278645.06,254441.08,282199.88,274184.3,299187.72,273020.47,272553.16,273854.44,295002.88,262558.47,238544.1,289794.88,273804.47,256995.0,311473.44,288390.7,
945,163.96497240004098,9.521779,height,,,,,,,,,,,254983.56,238678.61,272273.7,256223.95,234585.33,256635.95,231056.66,249116.88,248059.08,224284.9,255735.9,258947.58,249540.12,235510.14,250517.78,249825.95,265576.25,250920.86,208802.22,248970.56,245563.64,234412.88,240197.42,0.0,
946,200.9724170493761,9.531325,height,,,,,,,,,,,229351.12,232429.1,223311.47,214641.72,218111.38,0.0,222503.52,210521.27,219115.81,214266.22,220467.23,215597.53,236801.73,226333.67,218826.94,230091.38,228831.11,209223.38,202077.83,217981.28,206845.67,238817.06,236250.06,241940.89,
947,261.8948415626357,9.559866,height,,,,,,,,,,,273954.44,280599.53,282185.56,297881.25,275258.34,0.0,276483.38,278753.6,279178.72,262799.72,288871.94,289231.78,271713.75,260875.53,272553.16,273854.44,282337.62,262558.47,234492.28,284097.4,273804.47,267824.3,294337.25,288390.7,
948,442.4619082864494,9.560991,height,,,,,,,,,,,1893306.1,48799640.0,4589450.0,9416656.0,190792.84,0.0,0.0,194457.03,4884980.5,4369195.5,12622684.0,2415367.5,2990213.0,2646645.0,2167297.5,1696045.5,1124061.4,1431142.8,6525037.0,2443559.2,940419.1,4483972.5,0.0,0.0,
949,704.4865011125472,9.568204,height,,,,,,,,,,,333985.1,163305.56,292498.06,336601.88,0.0,0.0,0.0,0.0,209828.42,118567.66,258093.83,193152.7,0.0,145187.36,129698.37,160047.78,273951.88,349757.6,215359.86,824635.06,275198.72,137263.11,0.0,0.0,
950,641.5465696130995,9.566456,height,,,,,,,,,,,0.0,0.0,0.0,0.0,431099.7,228602.27,415410.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
951,143.95898197699617,9.536142,height,,,,,,,,,,,822715.8,1038954.8,799387.44,889100.7,1030133.75,897937.06,908381.0,854682.1,774794.7,892623.7,0.0,854594.75,899342.7,847008.1,847872.9,830100.25,815742.7,865603.2,921655.3,824058.44,0.0,848653.3,814003.3,970101.44,
952,662.4395509947458,9.590885,height,,,,,,,,,,,192313.5,131147.05,189450.77,175345.61,0.0,0.0,0.0,0.0,0.0,0.0,151884.33,0.0,0.0,0.0,0.0,0.0,156856.84,229264.78,0.0,477999.84,168412.4,0.0,0.0,0.0,
953,270.2791151612872,9.588737,height,,,,,,,,,,,651704.8,824660.75,891314.0,915908.9,645575.44,733807.56,478668.47,926184.5,624196.25,321952.62,756647.8,541383.06,467845.2,382959.75,432353.0,460463.88,813376.06,1106080.5,664793.9,1571197.5,908996.3,461966.5,711220.7,0.0,
954,145.95439449171442,9.594107,height,,,,,,,,,,,294415.12,387288.06,0.0,331393.03,376651.28,377889.4,367651.47,336812.22,295270.1,0.0,346435.06,295558.66,367159.47,324913.44,334924.0,332155.8,332214.47,331351.06,331967.53,318599.66,341434.97,328605.8,330697.47,355196.9,
955,347.73673578496044,9.606353,height,,,,,,,,,,,0.0,0.0,0.0,0.0,625509.9,270568.72,510611.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
956,641.484530527088,9.604313,height,,,,,,,,,,,0.0,0.0,0.0,0.0,392736.0,0.0,355093.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
957,699.4453302564859,9.604313,height,,,,,,,,,,,0.0,0.0,0.0,0.0,534637.7,0.0,361195.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
958,619.502148589381,9.606342,height,,,,,,,,,,,0.0,0.0,0.0,0.0,4225826.5,1771486.2,3017186.8,672026.9,0.0,0.0,0.0,0.0,465000.4,391668.0,354606.84,363862.84,291362.5,249705.25,0.0,0.0,0.0,0.0,0.0,0.0,
959,597.5204903354645,9.60891,height,,,,,,,,,,,0.0,647038.3,0.0,0.0,61339588.0,23514248.0,55023732.0,12294431.0,269850.8,250198.86,904735.8,0.0,8123411.5,6238083.0,5667864.5,6186115.0,4459640.0,4058566.2,210703.4,0.0,0.0,546271.06,0.0,0.0,
960,623.5359877741515,9.626513,height,,,,,,,,,,,0.0,0.0,0.0,0.0,4774419.0,1886145.6,5078698.0,1141286.6,0.0,0.0,0.0,0.0,693450.7,471895.2,428735.12,394837.62,356537.6,412738.9,0.0,0.0,0.0,0.0,0.0,0.0,
961,593.2761907942316,9.627128,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255759.88,
962,301.21608786828045,9.628711,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161975.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313002.2,1147518.5,
963,440.4464939280486,9.63624,height,,,,,,,,,,,0.0,356316.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
964,582.2075762477172,9.695916,height,,,,,,,,,,,1636053.1,1874050.1,1889941.9,1816815.4,1834456.9,1672983.9,1953661.0,1976915.2,1981513.5,2455536.5,1736696.0,2726817.2,2281207.0,2576345.5,2770491.8,2110337.0,2142481.2,1746551.2,1795714.2,1951125.0,1997821.8,1820319.6,2121767.5,3758338.8,
965,559.1316265644892,9.695916,height,,,,,,,,,,,979547.1,1144150.1,1155679.6,1117413.0,1088810.1,960072.44,1178888.4,1034890.3,1112434.4,1333486.2,1120505.1,1585723.1,1432214.4,1574985.0,1555141.8,1408549.5,1343116.2,985935.1,807758.75,1421319.4,1048735.6,1134922.8,1463774.2,2513894.5,
966,371.10124024013504,9.6957855,height,,,,,,,,,,,548308.0,684695.6,728677.6,658456.06,627432.4,611545.56,687964.0,726159.56,645271.9,878852.94,619407.6,977204.7,812851.7,861471.0,911456.6,741006.94,754100.06,664680.2,804966.56,808677.44,669552.6,619249.6,756554.9,1367736.2,
967,554.1764253928493,9.696349,height,,,,,,,,,,,1031658.06,1194054.0,1171100.8,1167911.5,1197703.1,1099824.9,1331963.2,1315413.1,1234541.4,1716293.0,1148656.9,1798124.2,1607043.0,1670115.2,1679710.8,1394974.6,1401420.5,1047926.7,1448582.9,1506824.9,1284621.8,1186085.2,1434842.8,2686733.5,
968,456.4775913424303,9.715509,height,,,,,,,,,,,0.0,1482283.6,0.0,217613.94,0.0,0.0,0.0,0.0,217746.22,0.0,211808.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
969,296.29473863543217,9.727794,height,,,,,,,,,,,580695.2,719138.0,978927.0,901620.0,244401.1,381480.72,306797.38,549735.3,596594.6,477440.62,402582.75,595950.94,486192.38,372616.25,369382.22,444111.06,668162.06,803339.25,461913.0,1203591.1,876688.7,407961.9,716397.9,0.0,
970,261.89485639779065,9.74762,height,,,,,,,,,,,277031.44,266985.28,271582.7,268802.1,251066.1,280013.3,259929.72,244856.17,271037.34,258557.81,277450.28,0.0,265342.5,275887.34,0.0,279580.7,296159.12,260071.95,235523.75,278677.97,0.0,277300.84,299975.47,253915.0,
971,611.536054080815,9.770153,height,,,,,,,,,,,0.0,0.0,0.0,0.0,471775.66,357131.44,650085.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
972,296.2947364267462,9.743925,height,,,,,,,,,,,629205.8,163789.08,204444.69,216006.84,0.0,0.0,327981.88,587846.2,608197.6,477645.12,424941.47,647513.06,513093.25,416842.88,403827.06,444766.1,750242.9,865497.1,467616.97,318117.38,876127.6,407961.9,737996.25,0.0,
973,384.34723138516887,9.846719,height,,,,,,,,,,,406953.6,464215.34,407179.88,471768.1,412714.16,445411.12,379175.56,488221.03,417417.9,412131.0,423816.56,424065.75,422264.94,408895.3,458098.75,385584.03,440903.5,440780.47,452527.44,418432.9,398444.12,437421.22,409321.4,412420.9,
974,338.3415853960084,9.854646,height,,,,,,,,,,,487406.1,499494.66,465905.97,548090.0,493216.16,542704.2,447402.6,589502.56,477341.44,480544.3,523736.0,510386.22,485589.2,496684.38,537673.0,461234.53,541060.94,495507.03,532401.75,508309.78,466599.88,506062.78,489509.94,464188.47,
975,429.405102263424,9.856519,height,,,,,,,,,,,532336.2,596581.25,474703.75,611401.5,498762.9,601005.94,459500.5,701949.25,555932.06,575576.44,522027.6,581565.3,499210.62,511909.2,565956.1,472499.97,590435.44,576217.9,704528.44,549761.56,555523.7,517254.0,487311.4,520158.72,
976,406.329182080287,9.858449,height,,,,,,,,,,,644134.4,747520.1,599951.8,761714.25,672567.5,781027.0,641368.4,852438.2,687027.94,759528.75,702446.4,714214.94,688102.6,669167.06,736198.1,624621.5,685143.56,696475.94,860470.6,683285.56,753238.7,732256.3,660172.5,615056.56,
977,470.4932496130723,9.861793,height,,,,,,,,,,,1574466.5,47493796.0,2998224.0,4413309.0,0.0,0.0,0.0,0.0,2790938.8,2900937.2,4614196.0,2040075.0,1677435.6,2045648.5,1558110.0,1214315.2,709353.4,652885.2,3740676.5,1624436.8,522536.03,2099344.0,0.0,0.0,
978,395.2202759857257,9.900987,height,,,,,,,,,,,888872.44,1046698.75,954827.2,873134.75,916218.94,953663.4,845645.25,994021.75,916328.4,871716.5,967247.8,804703.06,931175.4,971274.1,1025020.6,940642.8,859995.75,774988.75,777037.1,892841.4,909992.7,925968.7,956698.94,1009108.4,
979,520.3553098923195,9.901173,height,,,,,,,,,,,338537.06,366972.5,361910.4,313589.44,319627.72,384638.78,299388.22,373972.12,350139.47,336960.84,331309.4,311051.7,308438.97,343727.28,370495.7,346153.97,306832.06,288731.9,343278.3,344101.38,336233.53,348884.06,320527.44,365836.9,
980,621.2709913110332,9.904046,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,157225.27,0.0,0.0,115759.68,125667.88,0.0,204686.72,200814.77,166311.06,145257.98,0.0,0.0,0.0,0.0,0.0,0.0,295840.0,433416.47,
981,756.5542125986642,9.905963,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276282.5,
982,782.5696894697656,9.905963,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274216.56,
983,786.6010670195735,9.914426,height,,,,,,,,,,,375421.28,207498.95,416177.62,294395.03,697491.4,0.0,269497.94,914286.44,368986.66,935236.75,0.0,562131.2,0.0,271633.75,318454.62,268819.3,534462.8,661357.9,2238403.5,437598.94,1397146.6,129693.84,0.0,0.0,
984,647.5336035832079,9.923057,height,,,,,,,,,,,0.0,0.0,0.0,0.0,843173.7,799432.8,1421087.2,0.0,0.0,0.0,0.0,0.0,0.0,181210.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
985,625.5517358021649,9.923696,height,,,,,,,,,,,0.0,235813.2,0.0,0.0,10374980.0,8747944.0,18090992.0,2106002.0,0.0,0.0,316124.03,0.0,1978511.4,2129427.0,1721891.2,1595353.1,1262361.9,987455.06,0.0,0.0,0.0,0.0,0.0,0.0,
986,690.506958967283,9.913761,height,,,,,,,,,,,180881.97,485903.94,0.0,0.0,0.0,710974.0,210754.55,0.0,304556.75,552808.6,1028325.5,0.0,0.0,189358.36,239054.27,216694.33,0.0,0.0,252029.17,0.0,0.0,1097078.9,0.0,0.0,
987,468.4779240581042,9.930004,height,,,,,,,,,,,0.0,408526.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
988,651.5673836599595,9.9384575,height,,,,,,,,,,,0.0,739068.06,0.0,0.0,4827348.5,1893968.9,4352571.5,822180.44,0.0,0.0,242899.9,0.0,548512.75,522976.4,448876.5,406760.22,261883.1,211009.03,0.0,0.0,0.0,0.0,0.0,0.0,
989,369.24246755374776,9.953495,height,,,,,,,,,,,286991.25,196572.61,211520.6,264186.44,261705.1,218227.89,303465.06,258029.52,283584.44,240963.31,316650.62,281985.78,256228.88,234660.84,231976.98,265558.12,211039.83,235668.77,254666.23,260403.0,271101.9,279623.6,243864.69,232047.11,
990,426.31270227959385,9.953761,height,,,,,,,,,,,281435.5,232622.8,241455.42,297053.84,284294.94,259537.12,287176.0,302198.8,286790.34,263273.44,281836.62,320095.94,296153.56,264022.12,265976.66,324813.38,233287.27,283139.38,298101.03,290110.03,283016.22,309264.47,283763.72,263701.03,
991,488.3736787682567,9.954047,height,,,,,,,,,,,893236.7,678014.1,822919.44,963452.56,775904.5,823068.2,834667.5,891665.1,856145.56,759203.06,883517.06,965386.6,842820.0,811090.06,761642.44,848580.2,763948.06,918106.5,902677.44,837653.56,848325.2,955791.1,885533.2,784806.1,
992,677.5830801671831,9.960812,height,,,,,,,,,,,0.0,7902383.0,800012.75,1216862.2,382834.78,0.0,444791.3,0.0,407071.8,548873.3,1438129.1,452492.28,362703.62,305376.53,272145.78,258517.03,194240.45,0.0,855504.75,410531.75,0.0,787776.25,0.0,0.0,
993,699.5647812184767,9.966525,height,,,,,,,,,,,0.0,715479.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
994,454.4982713161396,9.995471,height,,,,,,,,,,,0.0,830735.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130682.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
995,285.29801253429764,9.999421,height,,,,,,,,,,,1117074.1,2054369.1,1364819.8,1761607.8,989302.94,978003.7,793896.7,1380038.8,866933.1,571053.8,1360403.5,1020002.06,906836.25,663527.75,682234.56,696828.0,1246936.0,1878294.8,1260618.1,2862028.5,1478502.6,735297.2,1169554.9,0.0,
996,162.90698711829702,10.116441,height,,,,,,,,,,,343515.84,356232.88,343864.97,355600.56,331976.2,315307.2,309668.44,326785.06,355856.8,276183.72,339006.94,350825.06,338478.94,351552.34,356028.78,342246.34,348851.88,313548.3,280967.2,330207.6,302961.3,351722.7,331968.1,329003.88,
997,665.5831236517943,10.071297,height,,,,,,,,,,,0.0,467514.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
998,310.3103096160371,10.071707,height,,,,,,,,,,,1976009.4,2963090.0,3058716.8,2346793.2,773395.44,1134739.1,1046380.6,1899095.9,2149743.5,1247792.9,1667927.8,1943982.8,1593385.8,1250172.8,1413553.6,1367199.2,2058766.0,3041368.2,1397534.1,4202761.5,2959767.2,982954.2,3170547.0,0.0,
999,690.507011193788,10.062466,height,,,,,,,,,,,206212.3,460560.22,0.0,0.0,0.0,608361.6,211793.55,0.0,316631.1,532852.1,1015633.94,0.0,0.0,208209.73,235806.64,206846.77,0.0,0.0,256559.55,0.0,0.0,1299410.9,0.0,0.0,
1000,311.31365576986065,10.072181,height,,,,,,,,,,,410745.2,676561.1,665693.5,552704.56,171422.94,267163.56,229497.94,399984.53,510660.25,269271.47,376066.06,413801.28,335445.94,275286.97,316361.16,323430.84,493122.94,694111.44,349123.4,984947.2,683956.0,199379.38,683322.44,0.0,
1001,145.95439911247848,10.125639,height,,,,,,,,,,,475394.75,524729.75,499928.72,445226.34,508097.16,487676.97,467752.44,537718.44,469490.4,492076.9,0.0,471326.53,538041.6,0.0,469936.8,516071.62,538676.06,0.0,528520.8,477277.6,512809.06,491810.97,545780.44,499510.72,
1002,163.96500509481535,10.133657,height,,,,,,,,,,,323301.28,0.0,0.0,337078.03,319196.8,315462.84,301955.6,322762.5,348354.34,283743.6,0.0,319421.7,319291.25,317562.1,319404.44,311376.34,339172.56,341196.97,298117.72,346736.16,362515.38,324683.53,335641.4,295960.06,
1003,143.95899230865427,10.138844,height,,,,,,,,,,,1212824.4,1404117.0,1308799.2,1203129.6,1304612.6,1263814.6,1211911.5,1366787.2,1199971.4,1313397.6,1305797.8,1203930.6,0.0,1255951.0,1450282.6,1260150.2,1370265.5,0.0,1395828.6,1172091.6,1356514.5,1350300.0,1369138.6,1339006.9,
1004,161.9695864364293,10.142021,height,,,,,,,,,,,831646.3,0.0,830250.94,839461.06,831400.9,869980.3,786968.5,835537.2,836865.3,688851.5,0.0,809280.94,808850.75,788010.6,827997.9,764154.56,844683.3,0.0,752243.75,855783.3,800499.5,822547.06,826665.1,706095.6,
1005,425.3049461416445,10.114745,height,,,,,,,,,,,262011.45,270067.75,272258.72,323323.22,261611.0,269844.94,269837.4,262203.88,290182.28,297714.94,229756.12,280908.53,240091.38,257930.0,296632.0,260618.69,273419.88,298407.0,270447.28,252513.0,277917.5,290968.47,250056.73,265600.28,
1006,498.5246233588112,10.133397,height,,,,,,,,,,,0.0,706779.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1007,758.5698087808157,10.182631,height,,,,,,,,,,,372990.88,0.0,317216.25,131280.52,666040.6,694507.3,183240.55,1256659.6,207434.4,1398362.5,0.0,641349.56,0.0,263288.0,245872.55,228407.56,326863.12,558093.75,2901445.8,362459.0,1580940.8,141964.5,0.0,209269.03,
1008,691.598736237707,10.14092,height,,,,,,,,,,,0.0,1583172.0,205111.86,276638.78,0.0,0.0,0.0,0.0,0.0,577129.7,468045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1009,161.96957944145933,10.159596,height,,,,,,,,,,,838744.1,802520.56,838559.3,813291.7,799155.56,799093.5,743157.4,815552.4,841848.44,703113.44,740840.7,850762.56,802342.06,743991.25,751975.56,735359.8,792575.1,799568.5,704210.25,814959.3,755144.94,763348.3,794381.56,808454.2,
1010,143.95899293980648,10.157319,height,,,,,,,,,,,1166036.8,1265736.8,1308799.2,1148382.6,1304612.6,1225160.4,1187566.5,1294256.8,1199971.4,1315103.8,1247438.6,1235247.0,1278766.1,0.0,1235324.1,1260150.2,1370265.5,1149266.1,1322087.1,1167933.5,1356514.5,1265120.6,1243985.4,1393279.6,
1011,163.9649960451311,10.168231,height,,,,,,,,,,,323535.75,327049.84,340652.2,326896.75,317436.47,294366.22,295295.5,311793.7,331137.6,275448.34,290391.2,329229.72,314263.03,305390.53,295071.56,303247.62,307024.38,310842.84,288655.1,327646.78,318379.1,297085.44,322422.78,310931.47,
1012,162.90698545715398,10.162893,height,,,,,,,,,,,317790.25,340031.03,341452.12,338634.6,319572.56,316209.75,328010.72,326883.94,376310.66,0.0,314717.12,320699.62,327994.5,324428.94,310641.62,325091.6,328870.97,312383.28,258504.36,340041.47,309444.8,319221.84,331028.0,299468.66,
1013,145.95439959850538,10.171146,height,,,,,,,,,,,444650.7,467420.5,474282.22,432700.2,465937.2,473487.72,0.0,495818.4,452686.22,510867.88,0.0,472229.97,499137.25,472636.66,543160.5,472817.25,538676.06,451273.47,505471.28,456396.78,483139.38,551751.1,501795.62,528681.44,
1014,718.538087279043,10.216718,height,,,,,,,,,,,129924.27,0.0,0.0,0.0,206944.19,279913.62,0.0,293795.84,0.0,435157.75,194390.9,171152.39,0.0,0.0,0.0,0.0,0.0,0.0,1046027.25,0.0,396579.25,368658.9,0.0,0.0,
1015,142.99115896154126,10.1776905,height,,,,,,,,,,,289930.12,314092.34,309754.5,289350.1,291965.1,306085.8,317648.12,339966.78,289304.75,285288.62,319898.28,337092.5,337997.28,332527.25,318733.88,308264.44,297245.06,299392.6,320316.8,307320.34,0.0,0.0,306965.84,308545.8,
1016,808.5830700889802,10.238842,height,,,,,,,,,,,0.0,0.0,0.0,0.0,144192.8,0.0,0.0,182140.92,0.0,226668.86,0.0,140024.73,0.0,0.0,0.0,0.0,116122.336,141838.7,620344.9,0.0,314789.62,0.0,0.0,0.0,
1017,184.88904163383577,10.1994,height,,,,,,,,,,,429292.03,441779.7,440449.03,431128.84,408650.34,400329.6,414549.66,399647.16,422133.97,373898.16,410036.12,435972.94,430261.03,429499.66,393644.75,404517.56,424446.84,424175.75,330301.53,424624.4,379058.75,414405.53,412179.84,400282.44,
1018,758.5698040000436,10.226579,height,,,,,,,,,,,361885.53,117682.88,317216.25,148735.5,666040.6,696449.94,185777.56,1233191.2,220548.36,1393057.2,0.0,645504.7,0.0,267334.4,260459.39,228407.56,326863.12,566558.4,2901445.8,371643.1,1580940.8,144893.7,0.0,220228.02,
1019,780.5517973100783,10.250614,height,,,,,,,,,,,0.0,0.0,0.0,0.0,142952.28,165535.0,0.0,263888.88,0.0,287720.5,0.0,152277.27,0.0,0.0,0.0,0.0,0.0,137433.67,603190.3,0.0,351995.12,0.0,0.0,0.0,
1020,679.5987585420082,10.205156,height,,,,,,,,,,,248196.92,7709303.5,1035818.6,1091655.0,0.0,0.0,0.0,0.0,302476.6,1195127.2,1342334.8,574948.1,423738.16,380350.0,368930.66,317768.78,282017.8,166777.11,770184.44,351128.5,0.0,726026.56,0.0,0.0,
1021,744.5541368719528,10.222459,height,,,,,,,,,,,640003.2,215233.89,552362.8,287685.38,1040290.44,1027349.1,364065.75,1381590.6,304319.8,1454241.4,131380.22,999576.3,0.0,493148.5,480522.9,456728.22,694950.8,749181.8,3398728.5,617152.25,2273748.8,273864.1,0.0,0.0,
1022,451.32077280024106,10.231213,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310702.03,
1023,425.3049867937584,10.239942,height,,,,,,,,,,,2093955.0,1968229.8,1825643.8,1892126.8,1947386.1,1925092.8,1959516.0,1704922.5,1919434.2,1868761.4,1725362.6,1860269.8,2004268.0,2025033.6,1862818.6,1934474.4,1859285.6,1967588.6,1787274.6,1731450.5,1825342.8,2003460.0,1831427.6,1723870.5,
1024,470.3630013573725,10.240889,height,,,,,,,,,,,824387.94,820811.25,750423.75,733870.75,767974.44,738125.5,781806.2,711319.56,781074.0,769318.7,721263.1,829015.0,877101.56,786858.9,828081.0,775593.7,796264.94,788229.3,706694.25,724198.9,747236.4,813194.0,708921.6,691373.7,
1025,447.2870389055377,10.242025,height,,,,,,,,,,,271162.66,341085.3,270869.34,276148.62,284209.75,262197.53,307352.22,258631.73,309347.5,289322.44,276871.66,320863.12,295517.47,305098.22,285428.16,294318.2,273112.44,272147.6,261149.67,270596.12,282014.25,289603.62,320981.0,260936.33,
1026,786.6011020498132,10.244782,height,,,,,,,,,,,362387.44,251696.2,423513.53,315222.44,801014.1,547548.75,234762.72,1126628.4,473248.9,1233851.0,0.0,641452.94,0.0,272256.56,284097.97,274785.34,652887.44,707507.7,3235254.5,533301.0,1825582.8,183266.6,0.0,0.0,
1027,396.3834630748645,10.272538,height,,,,,,,,,,,397861.28,313996.8,252658.3,467629.62,189202.94,271719.12,0.0,317057.03,310199.28,175127.55,413875.4,308276.5,227993.19,196153.77,209970.02,188549.67,448561.3,584506.6,398391.4,634053.4,376904.5,231493.45,418701.78,0.0,
1028,568.4274112502818,10.274432,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436627.78,
1029,766.5357635283061,10.291403,height,,,,,,,,,,,153732.73,0.0,137153.2,0.0,229342.03,236016.52,0.0,304131.9,0.0,317985.8,0.0,222763.27,0.0,115550.87,133937.39,0.0,161030.58,183419.84,783941.94,143168.78,485761.16,0.0,0.0,0.0,
1030,629.2736691926167,10.312826,height,,,,,,,,,,,0.0,0.0,0.0,0.0,159172.88,145479.19,187476.62,124213.51,0.0,203005.56,179273.22,0.0,285981.53,260054.23,227873.53,196403.81,0.0,0.0,212132.17,0.0,157930.31,140310.23,341562.56,517675.7,
1031,607.2912653736768,10.315085,height,,,,,,,,,,,565652.8,840683.4,603773.0,727012.6,1022617.5,911058.0,1277717.9,721531.75,564869.94,1107053.5,1205797.5,619538.25,1764200.5,1728616.9,1452538.5,1357851.9,712407.2,513524.7,847924.75,560010.3,798660.7,928558.4,2532916.2,3228845.2,
1032,758.5698079097901,10.329616,height,,,,,,,,,,,384915.3,126317.76,347581.78,167780.88,629836.4,690141.2,216218.06,1090673.4,212105.02,1365488.6,0.0,643410.4,0.0,259533.3,275105.53,228591.5,380062.38,551273.25,2773345.0,354813.0,1465239.4,167029.62,0.0,206835.16,
1033,718.5381293913226,10.318983,height,,,,,,,,,,,134630.16,0.0,0.0,0.0,207591.53,282398.78,0.0,281100.94,0.0,447281.97,328213.2,171576.02,0.0,140663.2,140434.47,0.0,0.0,110791.26,946807.8,0.0,373846.4,489177.5,0.0,0.0,
